date,variable,seriesNo,value
2022-01-01,South And Central America And The Caribbean,4.5,-550.2
2022-01-01,Africa,4.6,-809.8
2022-01-01,ASEAN,4.7,1518.6
2022-01-01,European Union (EU-27),4.8,20541.9
2023-01-01,Total,1,169959.6
2023-01-01,Asia,1.1,22067.1
2023-01-01,Brunei Darussalam,1.1.1,-20.3
2023-01-01,Mainland China,1.1.2,7508.3
2023-01-01,Hong Kong,1.1.3,10599.6
2023-01-01,India,1.1.4,2940.5
2023-01-01,Indonesia,1.1.5,1326.1
2023-01-01,Israel,1.1.6,109.4
2023-01-01,Japan,1.1.7,1180.2
2023-01-01,Republic Of Korea,1.1.8,-1423.0
2023-01-01,Malaysia,1.1.9,2834.4
2023-01-01,Myanmar,1.1.10,72.6
2023-01-01,Philippines,1.1.11,215.8
2023-01-01,Taiwan,1.1.12,-5671.8
2023-01-01,Thailand,1.1.13,601.5
2023-01-01,Viet Nam,1.1.14,72.3
2023-01-01,Europe,1.2,23837.2
2023-01-01,Austria,1.2.1,9.2
2023-01-01,Belgium,1.2.2,51.9
2023-01-01,Denmark,1.2.3,-3088.6
2023-01-01,Finland,1.2.4,280.9
2023-01-01,France,1.2.5,1650.2
2023-01-01,Germany,1.2.6,1289.7
2023-01-01,Ireland,1.2.7,4643.2
2023-01-01,Luxembourg,1.2.8,10733.1
2023-01-01,Netherlands,1.2.9,13447.3
2023-01-01,Norway,1.2.10,973.3
2023-01-01,Switzerland,1.2.11,-4588.4
2023-01-01,United Kingdom,1.2.12,2091.1
2023-01-01,North America,1.3,106686.0
2023-01-01,United States Of America,1.3.1,110061.0
2023-01-01,Canada,1.3.2,-3375.0
2023-01-01,Oceania,1.4,3616.0
2023-01-01,Australia,1.4.1,3126.7
2023-01-01,New Zealand,1.4.2,-81.0
2023-01-01,South And Central America And The Caribbean,1.5,13919.1
2023-01-01,Africa,1.6,-117.4
2023-01-01,ASEAN,1.7,5180.2
2023-01-01,European Union (EU-27),1.8,25610.3
2023-01-01,Equity Capital,2,138490.8
2023-01-01,Asia,2.1,13951.9
2023-01-01,Brunei Darussalam,2.1.1,0.9
2023-01-01,Mainland China,2.1.2,4550.3
2023-01-01,Hong Kong,2.1.3,857.0
2023-01-01,India,2.1.4,2773.3
2023-01-01,Indonesia,2.1.5,150.7
2023-01-01,Israel,2.1.6,-29.5
2023-01-01,Japan,2.1.7,-393.9
2023-01-01,Republic Of Korea,2.1.8,479.1
2023-01-01,Malaysia,2.1.9,1842.6
2023-01-01,Myanmar,2.1.10,88.6
2023-01-01,Philippines,2.1.11,197.6
2023-01-01,Taiwan,2.1.12,1985.4
2023-01-01,Thailand,2.1.13,535.8
2023-01-01,Viet Nam,2.1.14,72.9
2023-01-01,Europe,2.2,-11137.1
2023-01-01,Austria,2.2.1,54.9
2023-01-01,Belgium,2.2.2,156.0
2023-01-01,Denmark,2.2.3,-570.8
2023-01-01,Finland,2.2.4,-7.8
2023-01-01,France,2.2.5,1080.5
2023-01-01,Germany,2.2.6,769.1
2023-01-01,Ireland,2.2.7,-5500.3
2023-01-01,Luxembourg,2.2.8,-334.1
2023-01-01,Netherlands,2.2.9,1697.4
2023-01-01,Norway,2.2.10,86.4
2023-01-01,Switzerland,2.2.11,-6793.4
2023-01-01,United Kingdom,2.2.12,-153.3
2023-01-01,North America,2.3,96397.6
2023-01-01,United States Of America,2.3.1,101404.9
2023-01-01,Canada,2.3.2,-5007.3
2023-01-01,Oceania,2.4,1990.2
2023-01-01,Australia,2.4.1,1919.9
2023-01-01,New Zealand,2.4.2,-2.8
2023-01-01,South And Central America And The Caribbean,2.5,37651.1
2023-01-01,Africa,2.6,-314.8
2023-01-01,ASEAN,2.7,2971.7
2023-01-01,European Union (EU-27),2.8,-2739.2
2023-01-01,Net Inter-Company Lending,3,28976.0
2023-01-01,Asia,3.1,8156.1
2023-01-01,Brunei Darussalam,3.1.1,0.3
2023-01-01,Mainland China,3.1.2,-81.7
2023-01-01,Hong Kong,3.1.3,7674.3
2023-01-01,India,3.1.4,83.5
2023-01-01,Indonesia,3.1.5,656.5
2023-01-01,Israel,3.1.6,62.5
2023-01-01,Japan,3.1.7,157.3
2023-01-01,Republic Of Korea,3.1.8,77.3
2023-01-01,Malaysia,3.1.9,667.8
2023-01-01,Myanmar,3.1.10,-6.9
2023-01-01,Philippines,3.1.11,14.1
2023-01-01,Taiwan,3.1.12,-1579.8
2023-01-01,Thailand,3.1.13,38.8
2023-01-01,Viet Nam,3.1.14,-9.0
2023-01-01,Europe,3.2,31597.7
2023-01-01,Austria,3.2.1,-22.2
2023-01-01,Belgium,3.2.2,8.8
2023-01-01,Denmark,3.2.3,-685.7
2023-01-01,Finland,3.2.4,-4.3
2023-01-01,France,3.2.5,-33.3
2023-01-01,Germany,3.2.6,357.8
2023-01-01,Ireland,3.2.7,1448.9
2023-01-01,Luxembourg,3.2.8,7808.0
2023-01-01,Netherlands,3.2.9,16732.7
2023-01-01,Norway,3.2.10,4002.6
2023-01-01,Switzerland,3.2.11,766.6
2023-01-01,United Kingdom,3.2.12,-229.1
2023-01-01,North America,3.3,6841.2
2023-01-01,United States Of America,3.3.1,6689.4
2023-01-01,Canada,3.3.2,151.7
2023-01-01,Oceania,3.4,-191.6
2023-01-01,Australia,3.4.1,-80.3
2023-01-01,New Zealand,3.4.2,-70.4
2023-01-01,South And Central America And The Caribbean,3.5,-17634.7
2023-01-01,Africa,3.6,209.5
2023-01-01,ASEAN,3.7,1359.1
2023-01-01,European Union (EU-27),3.8,25962.0
2023-01-01,Retained Earnings,4,2492.8
2023-01-01,Asia,4.1,-40.8
2023-01-01,Brunei Darussalam,4.1.1,-21.4
2023-01-01,Mainland China,4.1.2,3039.7
2023-01-01,Hong Kong,4.1.3,2068.3
2023-01-01,India,4.1.4,83.6
2023-01-01,Indonesia,4.1.5,518.9
2023-01-01,Israel,4.1.6,76.4
2023-01-01,Japan,4.1.7,1416.9
2023-01-01,Republic Of Korea,4.1.8,-1979.3
2023-01-01,Malaysia,4.1.9,324.0
2023-01-01,Myanmar,4.1.10,-9.1
2023-01-01,Philippines,4.1.11,4.0
2023-01-01,Taiwan,4.1.12,-6077.4
2023-01-01,Thailand,4.1.13,26.9
2023-01-01,Viet Nam,4.1.14,8.4
2023-01-01,Europe,4.2,3376.6
2023-01-01,Austria,4.2.1,-23.5
2023-01-01,Belgium,4.2.2,-113.0
2023-01-01,Denmark,4.2.3,-1832.1
2023-01-01,Finland,4.2.4,293.1
2023-01-01,France,4.2.5,603.0
2023-01-01,Germany,4.2.6,162.9
2023-01-01,Ireland,4.2.7,8694.6
2023-01-01,Luxembourg,4.2.8,3259.3
2023-01-01,Netherlands,4.2.9,-4982.8
2023-01-01,Norway,4.2.10,-3115.7
2023-01-01,Switzerland,4.2.11,1438.4
2023-01-01,United Kingdom,4.2.12,2473.4
2023-01-01,North America,4.3,3447.2
2023-01-01,United States Of America,4.3.1,1966.6
2023-01-01,Canada,4.3.2,1480.6
2023-01-01,Oceania,4.4,1817.4
2023-01-01,Australia,4.4.1,1287.1
2023-01-01,New Zealand,4.4.2,-7.8
2023-01-01,South And Central America And The Caribbean,4.5,-6097.3
2023-01-01,Africa,4.6,-12.0
2023-01-01,ASEAN,4.7,849.3
2023-01-01,European Union (EU-27),4.8,2387.5
2024-01-01,Total,1,181993.7
2024-01-01,Asia,1.1,71485.1
2024-01-01,Brunei Darussalam,1.1.1,-39.1
2024-01-01,Mainland China,1.1.2,18242.6
2024-01-01,Hong Kong,1.1.3,1910.2
2024-01-01,India,1.1.4,4279.5
2024-01-01,Indonesia,1.1.5,1039.8
2024-01-01,Israel,1.1.6,7.0
2024-01-01,Japan,1.1.7,14044.1
2024-01-01,Republic Of Korea,1.1.8,5859.2
2024-01-01,Malaysia,1.1.9,1602.1
2024-01-01,Myanmar,1.1.10,35.3
2024-01-01,Philippines,1.1.11,604.3
2024-01-01,Taiwan,1.1.12,14522.6
2024-01-01,Thailand,1.1.13,1637.5
2024-01-01,Viet Nam,1.1.14,-16.2
2024-01-01,Europe,1.2,26107.3
2024-01-01,Austria,1.2.1,-188.8
2024-01-01,Belgium,1.2.2,-6165.9
2024-01-01,Denmark,1.2.3,-190.6
2024-01-01,Finland,1.2.4,-53.7
2024-01-01,France,1.2.5,4317.7
2024-01-01,Germany,1.2.6,-1386.9
2024-01-01,Ireland,1.2.7,17246.6
2024-01-01,Luxembourg,1.2.8,9322.1
2024-01-01,Netherlands,1.2.9,6322.0
2024-01-01,Norway,1.2.10,1198.8
2024-01-01,Switzerland,1.2.11,-12757.4
2024-01-01,United Kingdom,1.2.12,16335.7
2024-01-01,North America,1.3,50760.3
2024-01-01,United States Of America,1.3.1,39657.3
2024-01-01,Canada,1.3.2,11103.0
2024-01-01,Oceania,1.4,5758.8
2024-01-01,Australia,1.4.1,2972.1
2024-01-01,New Zealand,1.4.2,175.7
2024-01-01,South And Central America And The Caribbean,1.5,27076.3
2024-01-01,Africa,1.6,913.1
2024-01-01,ASEAN,1.7,4890.4
2024-01-01,European Union (EU-27),1.8,21251.6
2024-01-01,Equity Capital,2,82363.8
2024-01-01,Asia,2.1,29578.5
2024-01-01,Brunei Darussalam,2.1.1,-3.6
2024-01-01,Mainland China,2.1.2,8772.2
2024-01-01,Hong Kong,2.1.3,281.0
2024-01-01,India,2.1.4,2857.5
2024-01-01,Indonesia,2.1.5,1359.7
2024-01-01,Israel,2.1.6,-204.5
2024-01-01,Japan,2.1.7,5686.6
2024-01-01,Republic Of Korea,2.1.8,1585.2
2024-01-01,Malaysia,2.1.9,321.9
2024-01-01,Myanmar,2.1.10,41.2
2024-01-01,Philippines,2.1.11,361.3
2024-01-01,Taiwan,2.1.12,842.4
2024-01-01,Thailand,2.1.13,243.1
2024-01-01,Viet Nam,2.1.14,75.0
2024-01-01,Europe,2.2,-31950.6
2024-01-01,Austria,2.2.1,-290.9
2024-01-01,Belgium,2.2.2,-6028.5
2024-01-01,Denmark,2.2.3,-633.5
2024-01-01,Finland,2.2.4,26.2
2024-01-01,France,2.2.5,1552.7
2024-01-01,Germany,2.2.6,-1591.3
2024-01-01,Ireland,2.2.7,1275.7
2024-01-01,Luxembourg,2.2.8,-2847.6
2024-01-01,Netherlands,2.2.9,-10396.9
2024-01-01,Norway,2.2.10,-192.0
2024-01-01,Switzerland,2.2.11,-15287.8
2024-01-01,United Kingdom,2.2.12,11538.3
2024-01-01,North America,2.3,38895.0
2024-01-01,United States Of America,2.3.1,33581.2
2024-01-01,Canada,2.3.2,5313.8
2024-01-01,Oceania,2.4,3710.0
2024-01-01,Australia,2.4.1,1568.9
2024-01-01,New Zealand,2.4.2,97.5
2024-01-01,South And Central America And The Caribbean,2.5,40541.5
2024-01-01,Africa,2.6,1586.0
2024-01-01,ASEAN,2.7,2436.9
2024-01-01,European Union (EU-27),2.8,-28044.5
2024-01-01,Net Inter-Company Lending,3,17834.0
2024-01-01,Asia,3.1,-488.1
2024-01-01,Brunei Darussalam,3.1.1,-0.4
2024-01-01,Mainland China,3.1.2,2502.6
2024-01-01,Hong Kong,3.1.3,-3665.6
2024-01-01,India,3.1.4,-101.6
2024-01-01,Indonesia,3.1.5,6.6
2024-01-01,Israel,3.1.6,-10.4
2024-01-01,Japan,3.1.7,-160.1
2024-01-01,Republic Of Korea,3.1.8,-272.3
2024-01-01,Malaysia,3.1.9,381.1
2024-01-01,Myanmar,3.1.10,-1.0
2024-01-01,Philippines,3.1.11,132.5
2024-01-01,Taiwan,3.1.12,376.7
2024-01-01,Thailand,3.1.13,132.0
2024-01-01,Viet Nam,3.1.14,8.9
2024-01-01,Europe,3.2,37532.1
2024-01-01,Austria,3.2.1,-16.2
2024-01-01,Belgium,3.2.2,227.6
2024-01-01,Denmark,3.2.3,3013.9
2024-01-01,Finland,3.2.4,147.4
2024-01-01,France,3.2.5,222.8
2024-01-01,Germany,3.2.6,-302.9
2024-01-01,Ireland,3.2.7,14661.6
2024-01-01,Luxembourg,3.2.8,6346.1
2024-01-01,Netherlands,3.2.9,11909.8
2024-01-01,Norway,3.2.10,3326.9
2024-01-01,Switzerland,3.2.11,571.1
2024-01-01,United Kingdom,3.2.12,-268.5
2024-01-01,North America,3.3,3676.0
2024-01-01,United States Of America,3.3.1,3382.4
2024-01-01,Canada,3.3.2,293.6
2024-01-01,Oceania,3.4,-1504.7
2024-01-01,Australia,3.4.1,-1322.2
2024-01-01,New Zealand,3.4.2,-98.9
2024-01-01,South And Central America And The Caribbean,3.5,-20418.8
2024-01-01,Africa,3.6,-851.4
2024-01-01,ASEAN,3.7,664.0
2024-01-01,European Union (EU-27),3.8,34372.7
2024-01-01,Retained Earnings,4,81795.9
2024-01-01,Asia,4.1,42394.8
2024-01-01,Brunei Darussalam,4.1.1,-35.1
2024-01-01,Mainland China,4.1.2,6967.8
2024-01-01,Hong Kong,4.1.3,5294.8
2024-01-01,India,4.1.4,1523.6
2024-01-01,Indonesia,4.1.5,-326.5
2024-01-01,Israel,4.1.6,221.9
2024-01-01,Japan,4.1.7,8517.6
2024-01-01,Republic Of Korea,4.1.8,4546.2
2024-01-01,Malaysia,4.1.9,899.1
2024-01-01,Myanmar,4.1.10,-4.9
2024-01-01,Philippines,4.1.11,110.4
2024-01-01,Taiwan,4.1.12,13303.6
2024-01-01,Thailand,4.1.13,1262.4
2024-01-01,Viet Nam,4.1.14,-100.0
2024-01-01,Europe,4.2,20525.8
2024-01-01,Austria,4.2.1,118.3
2024-01-01,Belgium,4.2.2,-365.0
2024-01-01,Denmark,4.2.3,-2571.0
2024-01-01,Finland,4.2.4,-227.3
2024-01-01,France,4.2.5,2542.2
2024-01-01,Germany,4.2.6,507.4
2024-01-01,Ireland,4.2.7,1309.4
2024-01-01,Luxembourg,4.2.8,5823.6
2024-01-01,Netherlands,4.2.9,4809.2
2024-01-01,Norway,4.2.10,-1936.2
2024-01-01,Switzerland,4.2.11,1959.4
2024-01-01,United Kingdom,4.2.12,5065.9
2024-01-01,North America,4.3,8189.3
2024-01-01,United States Of America,4.3.1,2693.7
2024-01-01,Canada,4.3.2,5495.6
2024-01-01,Oceania,4.4,3553.6
2024-01-01,Australia,4.4.1,2725.3
2024-01-01,New Zealand,4.4.2,177.1
2024-01-01,South And Central America And The Caribbean,4.5,6953.6
2024-01-01,Africa,4.6,178.5
2024-01-01,ASEAN,4.7,1789.4
2024-01-01,European Union (EU-27),4.8,14923.4
2025-01-01,Total,1,197291.2
2025-01-01,Asia,1.1,60467.5
2025-01-01,Brunei Darussalam,1.1.1,-0.8
2025-01-01,Mainland China,1.1.2,13974.5
2025-01-01,Hong Kong,1.1.3,6901.9
2025-01-01,India,1.1.4,8934.9
2025-01-01,Indonesia,1.1.5,981.3
2025-01-01,Israel,1.1.6,5.2
2025-01-01,Japan,1.1.7,6506.9
2025-01-01,Republic Of Korea,1.1.8,5382.9
2025-01-01,Malaysia,1.1.9,396.5
2025-01-01,Myanmar,1.1.10,38.3
2025-01-01,Philippines,1.1.11,364.0
2025-01-01,Taiwan,1.1.12,8321.5
2025-01-01,Thailand,1.1.13,2069.4
2025-01-01,Viet Nam,1.1.14,56.9
2025-01-01,Europe,1.2,56831.4
2025-01-01,Austria,1.2.1,-153.4
2025-01-01,Belgium,1.2.2,289.5
2025-01-01,Denmark,1.2.3,2691.1
2025-01-01,Finland,1.2.4,-930.7
2025-01-01,France,1.2.5,2761.6
2025-01-01,Germany,1.2.6,1443.5
2025-01-01,Ireland,1.2.7,15089.7
2025-01-01,Luxembourg,1.2.8,-1781.6
2025-01-01,Netherlands,1.2.9,18571.1
2025-01-01,Norway,1.2.10,2309.8
2025-01-01,Switzerland,1.2.11,2409.8
2025-01-01,United Kingdom,1.2.12,9472.7
2025-01-01,North America,1.3,39053.8
2025-01-01,United States Of America,1.3.1,35176.1
2025-01-01,Canada,1.3.2,3877.6
2025-01-01,Oceania,1.4,2264.6
2025-01-01,Australia,1.4.1,1318.1
2025-01-01,New Zealand,1.4.2,78.7
2025-01-01,South And Central America And The Caribbean,1.5,38103.5
2025-01-01,Africa,1.6,576.3
2025-01-01,ASEAN,1.7,3936.3
2025-01-01,European Union (EU-27),1.8,42510.4
2025-01-01,Equity Capital,2,136441.4
2025-01-01,Asia,2.1,54623.2
2025-01-01,Brunei Darussalam,2.1.1,-0.4
2025-01-01,Mainland China,2.1.2,12645.5
2025-01-01,Hong Kong,2.1.3,3921.7
2025-01-01,India,2.1.4,8860.9
2025-01-01,Indonesia,2.1.5,1631.3
2025-01-01,Israel,2.1.6,1.1
2025-01-01,Japan,2.1.7,10250.6
2025-01-01,Republic Of Korea,2.1.8,2920.6
2025-01-01,Malaysia,2.1.9,180.1
2025-01-01,Myanmar,2.1.10,38.6
2025-01-01,Philippines,2.1.11,366.1
2025-01-01,Taiwan,2.1.12,5279.6
2025-01-01,Thailand,2.1.13,1990.9
2025-01-01,Viet Nam,2.1.14,51.7
2025-01-01,Europe,2.2,38862.2
2025-01-01,Austria,2.2.1,-145.7
2025-01-01,Belgium,2.2.2,240.3
2025-01-01,Denmark,2.2.3,411.7
2025-01-01,Finland,2.2.4,-525.9
2025-01-01,France,2.2.5,2599.9
2025-01-01,Germany,2.2.6,1533.4
2025-01-01,Ireland,2.2.7,15496.9
2025-01-01,Luxembourg,2.2.8,721.3
2025-01-01,Netherlands,2.2.9,8245.8
2025-01-01,Norway,2.2.10,3347.3
2025-01-01,Switzerland,2.2.11,-2405.4
2025-01-01,United Kingdom,2.2.12,8172.4
2025-01-01,North America,2.3,20946.1
2025-01-01,United States Of America,2.3.1,17343.6
2025-01-01,Canada,2.3.2,3602.4
2025-01-01,Oceania,2.4,817.9
2025-01-01,Australia,2.4.1,-33.4
2025-01-01,New Zealand,2.4.2,75.5
2025-01-01,South And Central America And The Caribbean,2.5,21066.5
2025-01-01,Africa,2.6,135.3
2025-01-01,ASEAN,2.7,4289.0
2025-01-01,European Union (EU-27),2.8,30377.9
2025-01-01,Net Inter-Company Lending,3,-5002.0
2025-01-01,Asia,3.1,-3035.1
2025-01-01,Brunei Darussalam,3.1.1,-0.4
2025-01-01,Mainland China,3.1.2,13.5
2025-01-01,Hong Kong,3.1.3,421.0
2025-01-01,India,3.1.4,-14.2
2025-01-01,Indonesia,3.1.5,-647.2
2025-01-01,Israel,3.1.6,4.2
2025-01-01,Japan,3.1.7,-3014.7
2025-01-01,Republic Of Korea,3.1.8,589.7
2025-01-01,Malaysia,3.1.9,40.6
2025-01-01,Myanmar,3.1.10,-0.3
2025-01-01,Philippines,3.1.11,-1.5
2025-01-01,Taiwan,3.1.12,-7.1
2025-01-01,Thailand,3.1.13,-21.7
2025-01-01,Viet Nam,3.1.14,-6.1
2025-01-01,Europe,3.2,-3045.8
2025-01-01,Austria,3.2.1,-14.2
2025-01-01,Belgium,3.2.2,-0.3
2025-01-01,Denmark,3.2.3,2000.2
2025-01-01,Finland,3.2.4,-500.0
2025-01-01,France,3.2.5,-56.0
2025-01-01,Germany,3.2.6,-482.1
2025-01-01,Ireland,3.2.7,-4792.1
2025-01-01,Luxembourg,3.2.8,-4851.4
2025-01-01,Netherlands,3.2.9,5975.7
2025-01-01,Norway,3.2.10,-0.3
2025-01-01,Switzerland,3.2.11,-1399.2
2025-01-01,United Kingdom,3.2.12,250.6
2025-01-01,North America,3.3,-666.0
2025-01-01,United States Of America,3.3.1,-662.8
2025-01-01,Canada,3.3.2,-3.2
2025-01-01,Oceania,3.4,9.8
2025-01-01,Australia,3.4.1,6.6
2025-01-01,New Zealand,3.4.2,3.2
2025-01-01,South And Central America And The Caribbean,3.5,1572.7
2025-01-01,Africa,3.6,158.6
2025-01-01,ASEAN,3.7,-636.7
2025-01-01,European Union (EU-27),3.8,-1884.6
2025-01-01,Retained Earnings,4,65851.8
2025-01-01,Asia,4.1,8879.4
2025-01-01,Brunei Darussalam,4.1.1,
2025-01-01,Mainland China,4.1.2,1315.4
2025-01-01,Hong Kong,4.1.3,2559.1
2025-01-01,India,4.1.4,88.2
2025-01-01,Indonesia,4.1.5,-2.7
2025-01-01,Israel,4.1.6,
2025-01-01,Japan,4.1.7,-729.0
2025-01-01,Republic Of Korea,4.1.8,1872.6
2025-01-01,Malaysia,4.1.9,175.8
2025-01-01,Myanmar,4.1.10,
2025-01-01,Philippines,4.1.11,-0.7
2025-01-01,Taiwan,4.1.12,3049.0
2025-01-01,Thailand,4.1.13,100.2
2025-01-01,Viet Nam,4.1.14,11.3
2025-01-01,Europe,4.2,21015.0
2025-01-01,Austria,4.2.1,6.5
2025-01-01,Belgium,4.2.2,49.4
2025-01-01,Denmark,4.2.3,279.1
2025-01-01,Finland,4.2.4,95.1
2025-01-01,France,4.2.5,217.7
2025-01-01,Germany,4.2.6,392.2
2025-01-01,Ireland,4.2.7,4384.9
2025-01-01,Luxembourg,4.2.8,2348.4
2025-01-01,Netherlands,4.2.9,4349.6
2025-01-01,Norway,4.2.10,-1037.3
2025-01-01,Switzerland,4.2.11,6214.4
2025-01-01,United Kingdom,4.2.12,1049.7
2025-01-01,North America,4.3,18773.7
2025-01-01,United States Of America,4.3.1,18495.3
2025-01-01,Canada,4.3.2,278.4
2025-01-01,Oceania,4.4,1436.8
2025-01-01,Australia,4.4.1,1344.9
2025-01-01,New Zealand,4.4.2,
2025-01-01,South And Central America And The Caribbean,4.5,15464.2
2025-01-01,Africa,4.6,282.5
2025-01-01,ASEAN,4.7,283.9
2025-01-01,European Union (EU-27),4.8,14017.2
